title,score,developer,publisher,rom_name,size,running_total
NFL Street,8.6,EA Tiburon,EA Sports,NFL Street (USA).iso,1.9 GiB,384.7 GiB
Silent Hill 3,8.6,KCET,Konami,"Silent Hill 3 (USA) (En,Ja,Fr,De,Es,It,Ko).iso",3.3 GiB,388.1 GiB
SoulCalibur III,8.6,Namco,Namco,Soulcalibur III (USA).iso,4.1 GiB,392.2 GiB
TimeSplitters: Future Perfect,8.6,Free Radical Design,EA Games,TimeSplitters - Future Perfect (USA) (Beta) (2004-11-28).iso,2.2 GiB,394.3 GiB
Winning Eleven: Pro Evolution Soccer 2007,8.6,KCET,Konami,"Winning Eleven - Pro Evolution Soccer 2007 (USA) (En,Fr,De,Es,It).iso",3.0 GiB,397.3 GiB
Wipeout Fusion,8.6,Studio Liverpool,Bam Entertainment,WipEout Fusion (USA).iso,2.2 GiB,399.5 GiB
Burnout 2: Point of Impact,8.5,Criterion Games,Acclaim,Burnout 2 - Point of Impact (USA).iso,3.8 GiB,403.3 GiB
Fight Night 2004,8.5,EA Sports,EA Sports,Fight Night 2004 (USA).iso,3.0 GiB,406.3 GiB
Harvest Moon: A Wonderful Life,8.5,TOSE,Natsume,Harvest Moon - A Wonderful Life - Special Edition (USA).iso,1.2 GiB,407.5 GiB
Lego Star Wars II: The Original Trilogy,8.5,Traveller's Tales,LucasArts,LEGO Star Wars II - The Original Trilogy (USA).iso,4.3 GiB,411.8 GiB
Madden NFL 07,8.5,EA Tiburon,EA Sports,Madden NFL 07 (USA) (Hall of Fame Edition).iso,2.3 GiB,414.1 GiB
Madden NFL 08,8.5,EA Tiburon,EA Sports,Madden NFL 08 (USA).iso,1.8 GiB,415.9 GiB
Maximo: Ghosts to Glory,8.5,Capcom,Capcom,"Maximo - Ghosts to Glory (Europe) (En,Fr,De,Es,It).iso",2.1 GiB,418.0 GiB
NASCAR SimRacing,8.5,EA Tiburon,EA Games,,,
NASCAR Thunder 2002,8.5,EA Sports,Electronic Arts,NASCAR Thunder 2002 (USA).bin,528.0 MiB,418.5 GiB
NFL 2K2,8.5,Visual Concepts,Sega,NFL 2K2 (USA).iso,2.7 GiB,421.2 GiB
NFL Street 2,8.5,EA Tiburon,EA Sports Big,NFL Street 2 (USA).iso,4.0 GiB,425.1 GiB
NHL 2002,8.5,EA Sports,Electronic Arts,NHL 2002 (USA).bin,658.4 MiB,425.8 GiB
NHL 2004,8.5,EA Black Box,EA Sports,NHL 2004 (USA).iso,4.4 GiB,430.2 GiB
Prince of Persia: Warrior Within,8.5,Ubisoft Montreal,Ubisoft,"Prince of Persia - Warrior Within (USA) (En,Fr,Es).iso",3.6 GiB,433.7 GiB
SOCOM 3: U.S. Navy SEALs,8.5,Zipper Interactive,SCEA,SOCOM 3 - U.S. Navy SEALs (USA).iso,3.9 GiB,437.6 GiB
Star Wars: Battlefront (2004),8.5,Pandemic Studios,LucasArts,Star Wars - Battlefront (USA).iso,4.4 GiB,442.0 GiB
The Lord of the Rings: The Return of the King,8.5,EA Games,EA Games,"Lord of the Rings, The - The Return of the King (USA).iso",4.2 GiB,446.3 GiB
Tom Clancy's Splinter Cell: Chaos Theory,8.5,Ubisoft Montreal,Ubisoft,"Tom Clancy's Splinter Cell - Chaos Theory (USA) (En,Fr,Es).iso",4.1 GiB,450.4 GiB
Xenosaga Episode I: Der Wille zur Macht,8.5,Monolith Soft,Namco,Xenosaga Episode I - Der Wille zur Macht (USA).iso,7.9 GiB,458.3 GiB
