title,score,developer,publisher,rom_name,size,running_total
Charlie and the Chocolate Factory,3.6,High Voltage Software,Global Star Software,"Charlie and the Chocolate Factory (USA) (En,Fr,Es,Nl).gba",8.0 MiB,4.7 GiB
Ozzy & Drix,3.6,Raylight Studios,Midway,Ozzy & Drix (USA).gba,8.0 MiB,4.7 GiB
Sitting Ducks,3.5,LSP,Hip Games,"Sitting Ducks (USA) (En,Fr,De,Es,It,Nl).gba",4.0 MiB,4.7 GiB
Star Wars Episode II: Attack of the Clones,3.5,David A. Palmer Productions,THQ,Star Wars - Episode II - Attack of the Clones (USA).gba,8.0 MiB,4.7 GiB
Street Jam Basketball,3.5,Prograph,Destination Software,"Street Jam Basketball (USA, Europe).gba",4.0 MiB,4.7 GiB
David Beckham Soccer,3.4,Yoyo Entertainment,Majesco,"David Beckham Soccer (USA) (En,Es).gba",4.0 MiB,4.7 GiB
Van Helsing,3.3,Saffire,VU Games,Van Helsing (USA).gba,4.0 MiB,4.7 GiB
Mortal Kombat Advance,3.2,Virtucraft,Midway,Mortal Kombat Advance (USA).gba,8.0 MiB,4.7 GiB
Fear Factor: Unleashed,3.0,DC Studios,Hip Games,Fear Factor - Unleashed (USA).gba,8.0 MiB,4.7 GiB
Harlem Globetrotters: World Tour,2.8,DSI Games,DSI Games,Harlem Globetrotters - World Tour (USA).gba,4.0 MiB,4.7 GiB
Sonic the Hedgehog,2.8,Backbone Entertainment,Sega,Sonic The Hedgehog - Genesis (USA).gba,4.0 MiB,4.7 GiB
Mucha Lucha! Mascaritas of the Lost Code,2.6,Digital Eclipse,Ubisoft,"Mucha Lucha! - Mascaritas of the Lost Code (USA) (En,Fr,Es).gba",4.0 MiB,4.7 GiB
Legends of Wrestling II,2.4,Acclaim Studios Salt Lake City,Acclaim,"Legends of Wrestling II (USA, Europe).gba",8.0 MiB,4.7 GiB
Thunder Alley (2004),2.3,Pronto Games,XS Games,Thunder Alley (USA).gba,4.0 MiB,4.7 GiB
Rock 'Em Sock 'Em Robots,2.1,Full Fat,DSI Games,Rock'em Sock'em Robots (USA).gba,4.0 MiB,4.7 GiB
