title,score,developer,publisher,rom_name,size,running_total
Suzuki TT Superbikes,7.1,Jester Interactive,Valcon Games,Suzuki TT Superbikes - Real Road Racing (USA).iso,3.8 GiB,1.8 TiB
Tak 2: The Staff of Dreams,7.1,Avalanche Software,THQ,Nickelodeon Tak 2 - The Staff of Dreams (USA).iso,3.2 GiB,1.8 TiB
The Bigs,7.1,Blue Castle Games,2K Sports,,,
The King of Fighters 2000/2001,7.1,SNK Playmore,SNK Playmore,"King of Fighters 2001, The (USA).iso",1.3 GiB,1.8 TiB
The Sims 2: Castaway,7.1,Maxis,Electronic Arts,"Sims 2, The - Castaway (USA).iso",4.3 GiB,1.8 TiB
Total Overdose: A Gunslinger's Tale in Mexico,7.1,Deadline Games,Eidos Interactive,"Total Overdose - A Gunslinger's Tale in Mexico (USA) (En,Fr,Es).iso",4.4 GiB,1.8 TiB
Ty the Tasmanian Tiger 2: Bush Rescue,7.1,Krome Studios,EA Games,TY the Tasmanian Tiger 2 - Bush Rescue (USA).iso,3.5 GiB,1.8 TiB
Wild ARMs 5,7.1,Media.Vision,XSEED Games,Wild Arms 5 (USA).iso,4.1 GiB,1.8 TiB
WWE SmackDown vs. Raw 2008,7.1,Yuke's,THQ,WWE SmackDown vs. Raw 2008 (USA).iso,4.0 GiB,1.8 TiB
Yourself!Fitness,7.1,Respondesign,Respondesign,Yourself!Fitness (USA).iso,2.6 GiB,1.8 TiB
.hack//Outbreak Part 3,7.0,CyberConnect2,Bandai,,,
.hack//Quarantine Part 4,7.0,CyberConnect2,Bandai,,,
AirBlade,7.0,Criterion Games,Namco,AirBlade (USA).iso,1.5 GiB,1.8 TiB
BloodRayne 2,7.0,Terminal Reality,Majesco,BloodRayne 2 (USA).iso,4.4 GiB,1.8 TiB
Buzz! Junior: Jungle Party,7.0,Magenta Software,SCEA,"Buzz! Junior - Jungle Party (USA) (En,Fr,Es).iso",1.6 GiB,1.8 TiB
Castlevania: Curse of Darkness,7.0,Konami,Konami,Castlevania - Curse of Darkness (USA).iso,3.3 GiB,1.9 TiB
