title,score,developer,publisher,rom_name,size,running_total
Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,7.9,Telltale Games,Telltale Games,Tales of Monkey Island - Chapter 1 - Launch of the Screaming Narwhal (USA) (WiiWare).wad,43.7 MiB,403.9 GiB
Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,7.9,Telltale Games,Telltale Games,Tales of Monkey Island - Chapter 2 - The Siege of Spinner Cay (USA) (WiiWare).wad,43.1 MiB,403.9 GiB
Toki Tori,7.9,Two Tribes,Two Tribes,Toki Tori (USA) (WiiWare).wad,39.0 MiB,404.0 GiB
WWE SmackDown vs. Raw 2009,7.9,Yuke's,THQ,"WWE SmackDown vs. Raw 2009 (USA) (En,Fr).iso",4.4 GiB,408.4 GiB
"You, Me, and the Cubes",7.9,fyto,Nintendo,"You, Me, and the Cubes (USA) (WiiWare).wad",22.7 MiB,408.4 GiB
"Blast Works: Build, Trade, Destroy",7.8,BudCat,Majesco,"Blast Works - Build, Trade, Destroy (USA).iso",4.4 GiB,412.8 GiB
Castlevania: The Adventure ReBirth,7.8,M2,Konami,Castlevania - The Adventure ReBirth (USA) (WiiWare).wad,35.2 MiB,412.8 GiB
Disney Guilty Party,7.8,Wideload Games Inc.,Disney Interactive Studios,"Disney Sing It - Party Hits (USA) (En,Fr,Es).iso",4.4 GiB,417.2 GiB
Donkey Kong Jungle Beat,7.8,Nintendo EAD Tokyo ,Nintendo,"Donkey Kong Jungle Beat (USA) (En,Fr,Es).iso",4.4 GiB,421.5 GiB
Fire Emblem: Radiant Dawn,7.8,Intelligent Systems,Nintendo,Fire Emblem - Radiant Dawn (USA) (Rev 1).iso,4.4 GiB,425.9 GiB
Grand Slam Tennis (2012),7.8,EA Canada,Electronic Arts,"Grand Slam Tennis (USA) (En,Fr).iso",4.4 GiB,430.3 GiB
Lego Indiana Jones: The Original Adventures,7.8,Traveller's Tales,LucasArts,"LEGO Indiana Jones - The Original Adventures (USA) (En,Fr,Es).iso",4.4 GiB,434.7 GiB
MySims Agents,7.8,Electronic Arts,Electronic Arts,"MySims Agents (USA) (En,Fr,Es).iso",4.4 GiB,439.1 GiB
Pro Evolution Soccer 2011,7.8,Konami,Konami,"PES 2013 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt).iso",4.4 GiB,443.4 GiB
Rabbids Go Home,7.8,Ubisoft Montpellier,Ubisoft,"Rabbids Go Home (USA) (En,Fr,Es).iso",4.4 GiB,447.8 GiB
Shaun White Snowboarding,7.8,Ubisoft Montreal,Ubisoft,"Shaun White Skateboarding (USA) (En,Fr,Es).iso",4.4 GiB,452.2 GiB
Skylanders Giants,7.8,Toys for Bob,Activision,"Skylanders - Giants (USA) (En,Fr).iso",4.4 GiB,456.6 GiB
Sonic & Sega All-Stars Racing,7.8,Sumo Digital,Sega,"Sonic & Sega All-Stars Racing (USA) (En,Fr,Es).iso",4.4 GiB,460.9 GiB
Sonic Colors,7.8,Sonic Team,Sega,"Sonic Colors (USA) (En,Ja,Fr,De,Es,It).iso",4.4 GiB,465.3 GiB
The House of the Dead: Overkill,7.8,Headstrong Games,Sega,"House of the Dead, The - Overkill (USA) (En,Fr,Es).iso",4.4 GiB,469.7 GiB
The Magic Obelisk,7.8,Game Arts,Game Arts,"Magic Obelisk, The (USA) (WiiWare).wad",31.0 MiB,469.7 GiB
Wario Land: Shake It!,7.8,Good-Feel,Nintendo,"Wario Land - Shake It! (USA) (En,Fr,Es).iso",4.4 GiB,474.1 GiB
WWE SmackDown vs. Raw 2010,7.8,Yuke's,THQ,"WWE SmackDown vs. Raw 2010 (USA) (En,Fr,Es).iso",4.4 GiB,478.5 GiB
Excitebots: Trick Racing,7.7,Monster Games Inc.,Nintendo,ExciteBots - Trick Racing (USA).iso,4.4 GiB,482.9 GiB
Guitar Hero: Warriors of Rock,7.7,Neversoft Entertainment,Activision,"Guitar Hero - Warriors of Rock (USA) (En,Fr).iso",4.4 GiB,487.2 GiB
Kirby's Return to Dream Land,7.7,HAL Labs,Nintendo,"Kirby's Return to Dream Land (USA) (En,Fr,Es).iso",4.4 GiB,491.6 GiB
Klonoa: Door to Phantomile,7.7,Paon Corporation,Namco Bandai Games,Kaze no Klonoa - Door to Phantomile (Japan).iso,4.4 GiB,496.0 GiB
Madden NFL 10,7.7,EA Tiburon,Electronic Arts,Madden NFL 10 (USA).iso,4.4 GiB,500.4 GiB
Mercury Meltdown Revolution,7.7,Ignition Entertainment,Ignition Entertainment,"Mercury Meltdown Revolution (USA) (En,Fr,Es).iso",4.4 GiB,504.7 GiB
Pikmin,7.7,Nintendo,Nintendo,"Pikmin (USA) (En,Fr,Es).iso",4.4 GiB,509.1 GiB
Prince of Persia: The Forgotten Sands,7.7,Ubisoft Montreal,Ubisoft,"Prince of Persia - The Forgotten Sands (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,513.5 GiB
Project Zero 2: Wii Edition,7.7,Koei Tecmo Games,Nintendo,"Project Zero 2 - Wii Edition (Europe) (En,Fr,De,Es,It).iso",4.4 GiB,517.9 GiB
The Godfather,7.7,Page 44 Studios,Electronic Arts,,,
Tomena Sanner,7.7,Konami,Konami,Tomena Sanner (USA) (WiiWare).wad,32.7 MiB,517.9 GiB
Trauma Center: New Blood,7.7,Atlus,Atlus,Trauma Center - New Blood (USA).iso,4.4 GiB,522.3 GiB
Art Style: light trax,7.6,Skip Ltd.,Nintendo,Art Style - light trax (USA) (WiiWare).wad,21.5 MiB,522.3 GiB
Bit.Trip Runner,7.6,Gaijin Games,Aksys Games,Bit. Trip Runner (USA) (WiiWare).wad,46.9 MiB,522.4 GiB
Bubble Bobble Neo!,7.6,Taito Corporation,Square Enix,Bubble Bobble (USA) (NES) (Virtual Console).wad,12.2 MiB,522.4 GiB
Call of Duty 4: Modern Warfare,7.6,Infinity Ward,Activision,Call of Duty - Modern Warfare 3 (USA).iso,4.4 GiB,526.7 GiB
Contra ReBirth,7.6,M2,Konami,Contra ReBirth (USA) (WiiWare).wad,36.7 MiB,526.8 GiB
Endless Ocean: Blue World,7.6,Arika,Nintendo,Endless Ocean - Blue World (USA).iso,4.4 GiB,531.2 GiB
