title,score,developer,publisher,rom_name,size,running_total
Kingdom Under Fire: The Crusaders,8.1,Phantagram,Microsoft Game Studios,"Kingdom Under Fire - The Crusaders (USA, Korea) (En,Ko).iso",7.3 GiB,1.2 TiB
MechAssault 2: Lone Wolf,8.1,Day 1 Studios,Microsoft Game Studios,"MechAssault 2 - Lone Wolf (World) (En,Ja,Fr,De,Es,It).iso",7.3 GiB,1.2 TiB
Medal of Honor: Frontline,8.1,EA LA,EA Games,Medal of Honor - Frontline (USA).iso,7.3 GiB,1.2 TiB
Mortal Kombat: Deadly Alliance,8.1,Midway,Midway,Mortal Kombat - Deadly Alliance (USA).iso,7.3 GiB,1.2 TiB
Mortal Kombat: Deception,8.1,Midway,Midway,Mortal Kombat - Deception (USA) (Kollector's Edition Bonus Disc).iso,7.3 GiB,1.2 TiB
MX Unleashed,8.1,Rainbow Studios,THQ,MX Unleashed (USA).iso,7.3 GiB,1.2 TiB
NCAA March Madness 2004,8.1,NuFX,Electronic Arts,NCAA March Madness 2004 (USA).iso,7.3 GiB,1.2 TiB
NFL Street,8.1,EA Tiburon,EA Sports,NFL Street (USA).iso,7.3 GiB,1.2 TiB
NHL Hitz 20-03,8.1,EA Black Box,Midway,NHL Hitz 2003 (USA).iso,7.3 GiB,1.2 TiB
NHL Hitz Pro,8.1,Next Level Games,Midway,NHL Hitz Pro (USA).iso,7.3 GiB,1.2 TiB
Phantom Dust (2005),8.1,Microsoft Game Studios Japan,Majesco,Phantom Dust (USA).iso,7.3 GiB,1.2 TiB
SSX On Tour,8.1,EA Canada,EA Sports Big,SSX on Tour (USA).iso,7.3 GiB,1.3 TiB
Star Wars Jedi Knight II: Jedi Outcast,8.1,Raven Software,Activision,Star Wars - Jedi Knight II - Jedi Outcast (USA).iso,7.3 GiB,1.3 TiB
Super Monkey Ball Deluxe,8.1,Sega,Sega,Super Monkey Ball Deluxe (USA).iso,7.3 GiB,1.3 TiB
The Simpsons: Hit & Run,8.1,Radical Entertainment,VU Games,"Simpsons, The - Hit & Run (USA, Japan).iso",7.3 GiB,1.3 TiB
The Sims Bustin' Out,8.1,Maxis,EA Games,"Sims, The - Bustin' Out (USA).iso",7.3 GiB,1.3 TiB
Tiger Woods PGA Tour 06,8.1,EA Sports,EA Sports,Tiger Woods PGA Tour 06 (USA).iso,7.3 GiB,1.3 TiB
Tiger Woods PGA Tour 07,8.1,EA Redwood Shores,EA Sports,Tiger Woods PGA Tour 07 (USA).iso,7.3 GiB,1.3 TiB
Tom Clancy's Ghost Recon: Island Thunder,8.1,Red Storm Entertainment,Ubisoft,Tom Clancy's Ghost Recon - Island Thunder (USA).iso,7.3 GiB,1.3 TiB
Amped 2,8.0,Indie Built,Microsoft Game Studios,Amped 2 (USA).iso,7.3 GiB,1.3 TiB
Battlefield 2: Modern Combat,8.0,Digital Illusions,EA Games,Battlefield 2 - Modern Combat (USA).iso,7.3 GiB,1.3 TiB
Capcom vs. SNK 2,8.0,Capcom,Capcom,Capcom vs. SNK 2 EO (USA).iso,7.3 GiB,1.3 TiB
ESPN College Hoops,8.0,Visual Concepts,Sega,ESPN College Hoops (USA).iso,7.3 GiB,1.3 TiB
FIFA 06: Road to FIFA World Cup,8.0,EA Canada,EA Sports,2002 FIFA World Cup (USA).iso,7.3 GiB,1.3 TiB
Karaoke Revolution,8.0,Secret Level,Konami,Karaoke Revolution (USA).iso,7.3 GiB,1.3 TiB
Karaoke Revolution Party,8.0,Harmonix Music Systems,Konami,Karaoke Revolution Party (USA).iso,7.3 GiB,1.4 TiB
Kelly Slater's Pro Surfer,8.0,Treyarch,Activision,Kelly Slater's Pro Surfer (USA).iso,7.3 GiB,1.4 TiB
