title,score,developer,publisher,rom_name,size,running_total
Spyborgs,6.6,Bionic Games,Capcom,"Spyborgs (USA) (En,Fr,Es).iso",4.4 GiB,552.8 GiB
Onslaught (2009),6.6,Hudson Entertainment,Hudson Entertainment,Onslaught (USA) (WiiWare).wad,42.3 MiB,552.9 GiB
Octomania,6.6,Compile Heart,Conspiracy Entertainment,Octomania (USA).iso,4.4 GiB,557.3 GiB
Muscle March,6.6,NBGI,Namco Bandai Games,Muscle March (USA) (WiiWare).wad,38.2 MiB,557.3 GiB
High Voltage Hot Rod Show,6.6,High Voltage Software,High Voltage Software,High Voltage Hot Rod Show (USA) (WiiWare).wad,42.5 MiB,557.3 GiB
Dance Dance Revolution: Hottest Party 3,6.6,Konami,Konami,Dance Dance Revolution - Hottest Party 3 (USA).iso,4.4 GiB,561.7 GiB
Another Code: R - A Journey into Lost Memories,6.6,Cing,Nintendo,"Another Code R - A Journey into Lost Memories (Europe) (En,Fr,De,Es,It).iso",4.4 GiB,566.1 GiB
Abba: You Can Dance,6.6,Ubisoft,Ubisoft,"ABBA - You Can Dance (USA) (En,Fr,Es).iso",4.4 GiB,570.5 GiB
Super Monkey Ball: Banana Blitz,6.6,Sega,Sega,Super Monkey Ball - Banana Blitz (USA).iso,4.4 GiB,574.9 GiB
Shaun White Snowboarding: World Stage,6.6,Ubisoft,Ubisoft,"Shaun White Snowboarding - World Stage (USA) (En,Fr,Es).iso",4.4 GiB,579.2 GiB
Super Monkey Ball: Step & Roll,6.5,Sega,Sega,Super Monkey Ball - Step & Roll (USA).iso,4.4 GiB,583.6 GiB
Smarty Pants,6.5,Planet Moon Studios,Electronic Arts,,,
Opoona,6.5,ArtePiazza,Koei,Opoona (USA).iso,4.4 GiB,588.0 GiB
Mystery Case Files: The Malgrave Incident,6.5,Sanzaru Games,Nintendo,Mystery Case Files - The Malgrave Incident (USA).iso,4.4 GiB,592.4 GiB
Help Wanted: 50 Wacky Jobs,6.5,Hudson Soft,Hudson Entertainment,,,
Mario Party 8,6.5,Hudson,Nintendo,"Mario Party 8 (USA, Asia) (Rev 2).iso",4.4 GiB,596.7 GiB
Worms: A Space Oddity,6.4,Team17,THQ,"Worms - A Space Oddity (USA) (En,Fr).iso",4.4 GiB,601.1 GiB
We Cheer 2,6.4,"Machatin, Inc.",Namco Bandai Games,We Cheer 2 (USA).iso,4.4 GiB,605.5 GiB
Star Soldier R,6.4,Hudson Soft,Hudson Soft,Star Soldier R (USA) (WiiWare).wad,24.4 MiB,605.5 GiB
Sonic and the Black Knight,6.4,Sonic Team,Sega,"Sonic and the Black Knight (USA) (En,Ja,Fr,De,Es,It).iso",4.4 GiB,609.9 GiB
Onechanbara: Bikini Zombie Slayers,6.4,Tamsoft,D3Publisher,"Onechanbara - Bikini Zombie Slayers (USA) (En,Fr).iso",4.4 GiB,614.3 GiB
Cranium Kabookii,6.4,Ubisoft Quebec,Ubisoft,"Cranium Kabookii (USA) (En,Fr,Es).iso",4.4 GiB,618.6 GiB
Cooking Mama: World Kitchen,6.4,Cooking Mama Limited,Majesco,Cooking Mama - World Kitchen (USA) (Rev 1).iso,4.4 GiB,623.0 GiB
Alien Crush Returns,6.4,Tamsoft,Hudson Entertainment,Alien Crush Returns (USA) (WiiWare).wad,37.3 MiB,623.1 GiB
