title,score,developer,publisher,rom_name,size,running_total
Sweet Fuse: At Your Side,8.2,Idea Factory,Aksys Games,Sweet Fuse - At Your Side (USA).iso,1.1 GiB,88.9 GiB
Tekken 6,8.2,Namco Bandai Games,Namco Bandai Games,"Tekken 6 (USA) (En,Fr,De,Es,It,Ru).iso",816.0 MiB,89.7 GiB
The Legend of Heroes: Trails in the Sky,8.2,Falcom,XSEED Games,"Legend of Heroes, The - Trails in the Sky (USA).iso",1.3 GiB,91.0 GiB
Ultimate Ghosts 'n Goblins,8.2,TOSE,Capcom,Ultimate Ghosts 'n Goblins (USA).iso,411.9 MiB,91.4 GiB
Undead Knights,8.2,Now Production,Tecmo,Undead Knights (USA) (v1.04).iso,484.0 MiB,91.9 GiB
Viewtiful Joe: Red Hot Rumble,8.2,Clover Studio,Capcom,Viewtiful Joe - Red Hot Rumble (USA).iso,626.2 MiB,92.5 GiB
"What Did I Do to Deserve This, My Lord!?",8.2,Acquire,NIS America,"What Did I Do to Deserve This, My Lord! (USA) (PSP) (PSN).iso",179.7 MiB,92.7 GiB
A Space Shooter for 2 Bucks,8.1,Frima Studio,Frima Studio,"Space Shooter for Two Bucks!, A (USA) (v2) (minis) (PSN).iso",189.2 MiB,92.9 GiB
Coconut Dodge,8.1,FuturLab,FuturLab,Coconut Dodge (USA) (minis) (PSN).iso,139.1 MiB,93.0 GiB
Dante's Inferno,8.1,Visceral Games,Electronic Arts,Dante's Inferno (USA) (v1.01).iso,1.7 GiB,94.7 GiB
Fieldrunners,8.1,Subatomic Studios,Subatomic Studios,Fieldrunners (USA) (minis) (PSN).iso,158.4 MiB,94.8 GiB
Hot Shots Golf: Open Tee,8.1,Clap Hanz,SCEA,Hot Shots Golf - Open Tee (USA) (v2.00).iso,438.4 MiB,95.3 GiB
Invizimals: The Lost Tribes,8.1,Novarama,SCEA,"Invizimals - The Lost Tribes (Europe) (En,Fr,De,Es,It,Nl,Pl,Ru) (v1.01).iso",1.3 GiB,96.6 GiB
Lumines II,8.1,Q Entertainment,Buena Vista Games,Lumines II (USA).iso,1.1 GiB,97.7 GiB
Metal Gear Acid 2,8.1,Kojima Productions,Konami,Metal Gear Ac!d 2 (USA).iso,874.8 MiB,98.6 GiB
Phantasy Star Portable 2,8.1,Alfa System,Sega,Phantasy Star Portable 2 (USA).iso,1.2 GiB,99.8 GiB
Pinball Fantasies,8.1,Cowboy Rodeo,Cowboy Rodeo,Pinball Fantasies (USA) (minis) (PSN).iso,113.1 MiB,99.9 GiB
"Prinny 2: Dawn of Operation Panties, Dood!",8.1,Nippon Ichi Software,NIS America,"Prinny 2 - Dawn of Operation Panties, Dood! (USA).iso",758.3 MiB,100.7 GiB
Race Driver 2006,8.1,Sumo Digital,Codemasters,Race Driver 2006 (USA) (v1.01).iso,1.6 GiB,102.3 GiB
Riviera: The Promised Land,8.1,Sting,Atlus,Riviera - The Promised Land (USA).iso,1.0 GiB,103.3 GiB
Rock Band Unplugged,8.1,Backbone Entertainment,Electronic Arts,Rock Band Unplugged (USA).iso,1.3 GiB,104.5 GiB
Snoopy vs. the Red Baron,8.1,Smart Bomb Interactive,Namco Bandai Games,Snoopy vs the Red Baron (USA).iso,515.8 MiB,105.0 GiB
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,8.1,Zipper Interactive,SCEA,SOCOM - U.S. Navy SEALs - Fireteam Bravo 2 (USA).iso,882.0 MiB,105.9 GiB
Street Fighter Alpha 3,8.1,Capcom,Capcom,Street Fighter Alpha 3 Max (USA).iso,235.4 MiB,106.1 GiB
The 2D Adventures of Rotating Octopus Character,8.1,Dakko Dakko,Dakko Dakko,"2D Adventures of Rotating Octopus Character, The (USA) (minis) (PSN).iso",138.2 MiB,106.3 GiB
