title,score,developer,publisher,rom_name,size,running_total
Mario Party 4,7.7,Hudson,Nintendo,Mario Party 4 (USA) (Rev 1).iso,1.4 GiB,262.4 GiB
Mario Party 5,7.7,Hudson,Nintendo,Mario Party 5 (USA).iso,1.4 GiB,263.8 GiB
NFL Blitz 20-02,7.7,Midway,Midway,NFL Blitz 2002 (USA).iso,1.4 GiB,265.1 GiB
NFL Street 2,7.7,EA Tiburon,EA Sports Big,NFL Street 2 (USA).iso,1.4 GiB,266.5 GiB
Second Sight,7.7,Free Radical Design,Codemasters,Second Sight (USA).iso,1.4 GiB,267.9 GiB
SpongeBob SquarePants: Creature from the Krusty Krab,7.7,Blitz Games,THQ,Nickelodeon SpongeBob SquarePants - Creature from the Krusty Krab (USA).iso,1.4 GiB,269.2 GiB
Star Wars Rogue Squadron III: Rebel Strike,7.7,Factor 5,LucasArts,Star Wars - Rogue Squadron III - Rebel Strike (USA) (Limited Edition Preview Disc).iso,1.4 GiB,270.6 GiB
The SpongeBob SquarePants Movie,7.7,Heavy Iron Studios,THQ,Nickelodeon SpongeBob SquarePants - The Movie (USA) (Rev 1).iso,1.4 GiB,271.9 GiB
True Crime: Streets of LA,7.7,"Luxoflux, Inc.",Activision,True Crime - Streets of LA (USA).iso,1.4 GiB,273.3 GiB
XIII,7.7,Southend Interactive,Ubisoft,"XIII (USA) (En,Fr,Es).iso",1.4 GiB,274.7 GiB
Call of Duty 2: Big Red One,7.6,Treyarch,Activision,Call of Duty 2 - Big Red One (USA).iso,1.4 GiB,276.0 GiB
Dance Dance Revolution: Mario Mix,7.6,Konami,Nintendo,Dance Dance Revolution - Mario Mix (USA) (Rev 1).iso,1.4 GiB,277.4 GiB
Disney's Extreme Skate Adventure,7.6,Toys for Bob,Activision,Disney's Extreme Skate Adventure (USA).iso,1.4 GiB,278.7 GiB
Marvel Nemesis: Rise of the Imperfects,7.6,EA Canada,EA Games,Marvel Nemesis - Rise of the Imperfects (USA).iso,1.4 GiB,280.1 GiB
Mega Man X Collection,7.6,Capcom,Capcom,Mega Man X Collection (USA).iso,1.4 GiB,281.5 GiB
Naruto: Clash of Ninja 2,7.6,Eighting,Tomy Corporation,Naruto - Clash of Ninja 2 (USA).iso,1.4 GiB,282.8 GiB
Need for Speed: Hot Pursuit 2,7.6,EA Black Box,Electronic Arts,Need for Speed - Hot Pursuit 2 (USA).iso,1.4 GiB,284.2 GiB
Pool Paradise,7.6,Awesome Developments,Ignition Entertainment,Pool Paradise (USA).iso,1.4 GiB,285.5 GiB
Spider-Man: The Movie,7.6,Treyarch,Activision,Spider-Man 2 (USA).iso,1.4 GiB,286.9 GiB
Tony Hawk's American Wasteland,7.6,Neversoft Entertainment,Activision,Tony Hawk's American Wasteland (USA).iso,1.4 GiB,288.3 GiB
True Crime: New York City,7.6,"Luxoflux, Inc.",Activision,True Crime - New York City (USA).iso,1.4 GiB,289.6 GiB
Buffy the Vampire Slayer: Chaos Bleeds,7.5,Eurocom,VU Games,Buffy the Vampire Slayer - Chaos Bleeds (USA).iso,1.4 GiB,291.0 GiB
Crazy Taxi (1999),7.5,Hitmaker,Sega,Crazy Taxi (USA).iso,1.4 GiB,292.3 GiB
Cubivore: Survival of the Fittest,7.5,Saru Brunei,Atlus,Cubivore - Survival of the Fittest (USA).iso,1.4 GiB,293.7 GiB
Dragon Ball Z: Budokai,7.5,Dimps Corporation,Infogrames,Dragon Ball Z - Budokai (USA).iso,1.4 GiB,295.1 GiB
"Ed, Edd n Eddy: The Mis-Edventures",7.5,Artificial Mind and Movement,Midway,"Ed, Edd n Eddy - The Mis-Edventures (USA) (En,Fr).iso",1.4 GiB,296.4 GiB
