title,score,developer,publisher,rom_name,size,running_total
Cube (2007),6.0,Metia Interactive,D3Publisher,Cube (USA) (v1.01).iso,412.5 MiB,124.2 GiB
The Godfather: Mob Wars,5.9,Page 44 Studios,Electronic Arts,"Godfather, The - Mob Wars (USA).iso",1.3 GiB,125.5 GiB
Naruto Shippuden: Ultimate Ninja Impact,5.9,Racjin,Namco Bandai Games,"Naruto Shippuden - Ultimate Ninja Impact (USA) (En,Fr,Es).iso",1013.7 MiB,126.5 GiB
Gladiator Begins,5.9,Goshow,Aksys Games,Gladiator Begins (USA).iso,452.7 MiB,127.0 GiB
Gang Wars (1989),5.9,Alpha Denshi,SNK Playmore,Gang Wars (USA) (minis) (PSN).iso,128.6 MiB,127.1 GiB
Frantix: A Puzzle Adventure,5.9,Killer Game,Sony Online Entertainment,Frantix - A Puzzle Adventure (USA) (v1.01).iso,382.7 MiB,127.5 GiB
Coded Arms,5.9,Konami,Konami,Coded Arms (USA) (v1.01).iso,175.1 MiB,127.6 GiB
Tom Clancy's Splinter Cell Essentials,5.8,Ubisoft,Ubisoft,Tom Clancy's Splinter Cell - Essentials (USA) (v1.02).iso,1.7 GiB,129.3 GiB
Scarface: Money. Power. Respect.,5.8,Farsight Studios,Sierra Entertainment,Scarface - Money. Power. Respect. (USA) (v1.01).iso,551.7 MiB,129.9 GiB
Rocky Balboa,5.8,Ubisoft,Ubisoft,Rocky Balboa (USA) (v1.02).iso,864.3 MiB,130.7 GiB
Fate/Extra,5.8,Imageepoch,Aksys Games,Fate-Extra (USA).iso,1.2 GiB,131.9 GiB
Dungeons & Dragons Tactics,5.8,Kuju Entertainment,Atari SA,Dungeons & Dragons Tactics (USA) (v1.01).iso,462.4 MiB,132.3 GiB
DreamWorks Over the Hedge: Hammy Goes Nuts,5.8,Amaze Entertainment,Activision,Over the Hedge - Hammy Goes Nuts! (USA) (v1.01).iso,310.2 MiB,132.6 GiB
Adventures to Go!,5.8,Global A,Natsume,Adventures to Go! (USA) (v1.02).iso,168.0 MiB,132.8 GiB
NBA,5.7,989 Sports,SCEA,NBA (USA).iso,185.6 MiB,133.0 GiB
